,predictions,labels
21681,13,24
21682,13,22
21683,15,14
21684,17,21
21685,20,20
21686,22,27
21687,22,58
21688,33,59
21689,31,56
21690,31,49
21691,27,43
21692,24,9
21693,7,14
21694,10,10
21695,9,13
21696,9,11
21697,9,9
21698,8,13
21699,8,9
21700,9,9
21701,10,7
21702,12,16
21703,16,42
21704,30,34
21705,25,26
21706,15,27
21707,19,24
21708,20,24
21709,24,26
21710,23,33
21711,24,73
21712,42,42
21713,27,50
21714,38,56
21715,33,61
21716,37,17
21717,12,20
21718,11,13
21719,13,24
21720,11,24
21721,10,24
21722,10,24
21723,10,24
21724,12,24
21725,14,24
21726,15,17
21727,14,18
21728,15,32
21729,15,19
21730,16,21
21731,20,21
21732,19,21
21733,25,35
21734,38,59
21735,49,75
21736,58,93
21737,55,91
21738,52,88
21739,51,75
21740,49,9
21741,9,21
21742,11,17
21743,9,19
21744,9,16
21745,9,17
21746,9,14
21747,9,15
21748,10,37
21749,17,17
21750,12,21
21751,13,24
21752,14,22
21753,13,16
21754,13,23
21755,18,18
21756,17,24
21757,23,31
21758,27,65
21759,42,77
21760,47,82
21761,46,81
21762,45,77
21763,43,81
21764,48,17
21765,8,18
21766,11,18
21767,10,20
21768,12,21
21769,9,17
21770,10,17
21771,9,17
21772,10,19
21773,12,19
21774,10,22
21775,11,23
21776,12,24
21777,13,24
21778,14,27
21779,15,29
21780,18,35
21781,29,67
21782,41,84
21783,45,91
21784,42,97
21785,42,97
21786,47,99
21787,53,105
21788,48,20
21789,8,17
21790,8,15
21791,7,14
21792,7,11
21793,7,13
21794,7,11
21795,7,14
21796,9,17
21797,12,18
21798,10,16
21799,8,16
21800,8,9
21801,8,8
21802,7,9
21803,8,3
21804,7,3
21805,7,5
21806,8,18
21807,19,39
21808,25,43
21809,19,31
21810,17,44
21811,35,60
21812,41,22
21813,13,16
21814,12,15
21815,14,18
21816,12,15
21817,10,14
21818,11,16
21819,17,15
21820,14,19
21821,11,14
21822,11,13
21823,10,17
21824,12,22
21825,16,14
21826,18,20
21827,23,27
21828,33,47
21829,44,66
21830,49,81
21831,51,87
21832,47,87
21833,46,77
21834,45,17
21835,8,16
21836,8,14
21837,7,14
21838,7,10
21839,7,8
21840,6,10
21841,6,11
21842,7,10
21843,7,10
21844,7,11
21845,7,13
21846,7,50
21847,12,8
21848,11,9
21849,11,11
21850,14,11
21851,17,16
21852,23,40
21853,37,66
21854,45,70
21855,38,124
21856,84,11
21857,8,20
21858,12,19
21859,12,17
21860,10,16
21861,9,18
21862,10,14
21863,10,13
21864,12,18
21865,15,14
21866,13,14
21867,13,18
21868,14,15
21869,13,13
21870,13,22
21871,20,18
21872,20,23
21873,29,32
21874,44,51
21875,40,63
21876,45,72
21877,46,77
21878,44,77
21879,43,71
21880,40,15
21881,10,20
21882,12,15
21883,9,13
21884,8,11
21885,8,14
21886,8,13
21887,9,11
21888,9,14
21889,10,19
21890,11,14
21891,9,22
21892,13,22
21893,13,18
21894,12,22
21895,16,24
21896,18,20
21897,27,32
21898,31,66
21899,47,75
21900,46,80
21901,47,81
21902,41,81
21903,42,81
21904,42,11
21905,8,19
21906,9,19
21907,8,16
21908,8,14
21909,7,15
21910,8,14
21911,7,11
21912,8,9
21913,9,17
21914,10,18
21915,9,16
21916,10,17
21917,10,21
21918,12,24
21919,15,24
21920,17,27
21921,21,45
21922,32,67
21923,43,85
21924,45,87
21925,44,91
21926,45,88
21927,46,79
21928,41,68
21929,36,71
21930,35,75
21931,24,72
21932,62,138
21933,119,161
21934,93,144
21935,76,131
21936,70,119
21937,59,92
21938,44,73
21939,44,81
21940,54,116
21941,88,152
21942,97,166
21943,104,172
21944,94,152
21945,84,145
21946,75,140
21947,80,152
21948,91,172
21949,108,167
21950,97,164
21951,96,179
21952,112,66
21953,29,72
21954,41,82
21955,53,90
21956,67,80
21957,52,73
21958,44,77
21959,43,68
21960,33,77
21961,49,80
21962,44,84
21963,55,92
21964,62,89
21965,56,99
21966,63,122
21967,82,122
21968,74,131
21969,77,166
21970,96,198
21971,126,181
21972,109,221
21973,137,236
21974,143,154
21975,66,152
21976,78,68
21977,40,59
21978,48,68
21979,40,59
21980,40,66
21981,40,60
21982,32,64
21983,36,66
21984,40,75
21985,42,89
21986,44,114
21987,68,87
21988,51,93
21989,64,92
21990,62,112
21991,78,141
21992,96,148
21993,89,144
21994,88,161
21995,95,152
21996,94,159
21997,94,199
21998,128,161
21999,82,152
22000,84,67
22001,47,79
22002,59,74
22003,54,81
22004,59,90
22005,53,91
22006,64,143
22007,128,161
22008,141,155
22009,129,148
22010,129,148
22011,124,152
22012,125,172
22013,135,184
22014,145,156
22015,109,141
22016,106,179
22017,150,151
22018,116,148
22019,113,131
22020,101,138
22021,102,141
22022,109,161
22023,125,181
22024,146,81
22025,44,80
22026,52,87
22027,51,75
22028,44,84
22029,57,90
22030,62,107
22031,80,105
22032,86,114
22033,91,126
22034,100,114
22035,85,110
22036,84,127
22037,99,134
22038,101,148
22039,112,159
22040,125,170
22041,124,164
22042,115,143
22043,100,141
22044,104,137
22045,99,161
22046,129,164
22047,118,163
22048,113,105
22049,66,116
22050,80,120
22051,85,133
22052,101,120
22053,65,94
22054,59,93
22055,67,99
22056,80,110
22057,78,109
22058,68,95
22059,60,95
22060,74,113
22061,84,124
22062,94,129
22063,89,138
22064,95,149
22065,101,152
22066,112,170
22067,131,187
22068,131,173
22069,116,163
22070,112,190
22071,115,158
22072,103,35
22073,17,33
22074,19,41
22075,22,37
22076,18,34
22077,20,35
22078,13,37
22079,24,39
22080,24,56
22081,40,50
22082,38,50
22083,45,74
22084,62,68
22085,59,73
22086,58,90
22087,69,99
22088,68,112
22089,72,120
22090,79,131
22091,83,149
22092,103,152
22093,93,142
22094,86,138
22095,82,131
22096,82,67
22097,53,71
22098,44,63
22099,40,87
22100,62,103
22101,69,110
22102,85,129
22103,100,142
22104,117,149
22105,118,135
22106,93,135
22107,101,145
22108,105,166
22109,123,170
22110,116,134
22111,81,98
22112,59,158
22113,125,145
22114,104,127
22115,89,126
22116,89,129
22117,92,135
22118,93,163
22119,121,197
22120,142,131
22121,96,124
22122,90,124
22123,77,105
22124,56,87
22125,54,73
22126,36,67
22127,37,59
22128,35,47
22129,31,44
22130,36,51
22131,49,108
22132,97,120
22133,93,126
22134,89,120
22135,85,101
22136,67,99
22137,72,95
22138,76,99
22139,82,120
22140,91,133
22141,94,124
22142,89,152
22143,104,164
22144,109,63
22145,43,73
22146,49,79
22147,51,79
22148,55,87
22149,53,87
22150,52,95
22151,70,103
22152,97,110
22153,106,133
22154,122,133
22155,110,143
22156,114,145
22157,94,131
22158,78,92
22159,57,87
22160,60,80
22161,81,154
22162,150,143
22163,105,134
22164,91,124
22165,91,124
22166,87,114
22167,83,127
22168,91,81
22169,54,81
22170,46,90
22171,56,90
22172,62,81
22173,61,95
22174,61,94
22175,67,103
22176,76,95
22177,64,87
22178,56,93
22179,57,87
22180,57,84
22181,54,98
22182,68,129
22183,100,154
22184,109,169
22185,128,159
22186,110,164
22187,116,155
22188,108,156
22189,119,158
22190,117,164
22191,117,166
22192,110,80
22193,43,92
22194,58,89
22195,53,99
22196,58,103
22197,58,101
22198,61,109
22199,61,120
22200,82,133
22201,102,134
22202,88,149
22203,95,149
22204,86,149
22205,86,146
22206,80,97
22207,54,95
22208,57,77
22209,46,156
22210,115,149
22211,94,131
22212,86,131
22213,83,129
22214,82,143
22215,91,158
22216,109,191
22217,146,194
22218,126,199
22219,133,195
22220,118,184
22221,102,164
22222,92,144
22223,76,129
22224,83,155
22225,101,166
22226,101,152
22227,96,148
22228,92,144
22229,87,130
22230,79,127
22231,83,133
22232,95,149
22233,97,144
22234,93,142
22235,97,152
22236,106,156
22237,104,164
22238,107,172
22239,114,172
22240,101,183
22241,125,163
22242,87,131
22243,61,163
22244,86,127
22245,52,110
22246,61,99
22247,57,120
22248,74,112
22249,62,101
22250,57,110
22251,76,117
22252,80,135
22253,88,144
22254,96,166
22255,118,170
22256,113,145
22257,88,138
22258,84,149
22259,90,163
22260,101,169
22261,95,164
22262,95,221
22263,137,197
22264,115,177
22265,109,194
22266,122,141
22267,67,133
22268,81,113
22269,51,103
22270,53,101
22271,54,105
22272,66,107
22273,73,107
22274,56,113
22275,69,114
22276,72,124
22277,85,124
22278,86,131
22279,99,156
22280,110,164
22281,118,195
22282,138,185
22283,119,207
22284,131,211
22285,137,208
22286,129,203
22287,125,241
22288,150,169
22289,140,169
22290,125,179
22291,139,167
22292,105,161
22293,104,152
22294,117,131
22295,89,114
22296,73,114
22297,80,113
22298,77,122
22299,93,114
22300,90,131
22301,107,131
22302,100,147
22303,111,147
22304,115,152
22305,114,148
22306,119,164
22307,129,187
22308,161,203
22309,163,194
22310,156,179
22311,135,176
22312,126,163
22313,138,172
22314,125,177
22315,128,175
22316,112,152
22317,96,144
22318,89,141
22319,89,137
22320,81,124
22321,79,120
22322,80,129
22323,91,126
22324,86,130
22325,88,135
22326,98,146
22327,106,149
22328,115,149
22329,110,152
22330,112,154
22331,115,147
22332,117,159
22333,123,164
22334,126,169
22335,129,181
22336,131,159
22337,109,161
22338,107,149
22339,91,148
22340,104,155
22341,93,149
22342,83,142
22343,87,141
22344,96,138
22345,88,141
22346,92,142
22347,102,149
22348,108,129
22349,71,127
22350,84,127
22351,78,133
22352,89,138
22353,92,141
22354,95,146
22355,106,155
22356,115,161
22357,122,159
22358,107,164
22359,117,164
22360,99,129
22361,72,129
22362,82,124
22363,77,117
22364,67,117
22365,64,114
22366,69,105
22367,65,110
22368,64,113
22369,71,105
22370,69,110
22371,70,119
22372,81,129
22373,89,120
22374,81,114
22375,90,122
22376,86,129
22377,93,131
22378,96,137
22379,97,167
22380,131,155
22381,106,161
22382,107,156
22383,106,144
22384,95,195
22385,168,116
22386,55,116
22387,79,126
22388,81,117
22389,74,130
22390,85,134
22391,93,143
22392,105,143
22393,101,161
22394,121,183
22395,139,202
22396,151,199
22397,146,199
22398,142,191
22399,135,164
22400,104,167
22401,126,152
22402,96,141
22403,84,120
22404,69,98
22405,54,88
22406,51,89
22407,52,84
22408,54,87
22409,53,88
22410,59,89
22411,61,103
22412,85,114
22413,79,110
22414,78,114
22415,81,120
22416,93,137
22417,107,133
22418,88,135
22419,98,131
22420,90,145
22421,96,131
22422,86,181
22423,130,164
22424,98,138
22425,96,149
22426,119,159
22427,126,164
22428,121,145
22429,95,138
22430,97,138
22431,100,124
22432,82,109
22433,82,95
22434,70,112
22435,96,114
22436,94,124
22437,103,138
22438,112,145
22439,114,143
22440,114,143
22441,118,152
22442,133,161
22443,119,159
22444,135,166
22445,141,181
22446,154,179
22447,136,164
22448,121,185
22449,165,177
22450,117,166
22451,99,161
22452,88,169
22453,99,156
22454,86,146
22455,88,146
22456,92,148
22457,99,129
22458,69,130
22459,77,127
22460,86,126
22461,75,124
22462,76,130
22463,85,129
22464,88,129
22465,87,126
22466,96,129
22467,89,142
22468,109,159
22469,124,176
22470,123,175
22471,115,179
22472,111,167
22473,123,170
22474,118,173
22475,118,172
22476,111,152
22477,89,149
22478,87,145
22479,87,127
22480,81,124
22481,73,114
22482,70,126
22483,81,134
22484,88,131
22485,84,136
22486,87,137
22487,91,137
22488,92,142
22489,93,152
22490,104,163
22491,117,172
22492,119,187
22493,141,198
22494,145,172
22495,120,159
22496,106,175
22497,122,159
22498,100,172
22499,80,170
22500,123,143
22501,84,87
22502,38,24
22503,15,24
22504,16,22
22505,16,26
22506,20,22
22507,25,35
22508,18,31
22509,14,24
22510,13,7
22511,10,3
22512,9,11
22513,11,7
22514,10,13
22515,14,13
22516,14,9
22517,17,11
22518,17,11
22519,18,15
22520,19,231
22521,164,184
22522,113,204
22523,126,45
22524,17,35
22525,19,31
22526,18,29
22527,14,23
22528,14,26
22529,18,24
22530,20,24
22531,18,22
22532,16,18
22533,11,11
22534,11,11
22535,11,9
22536,11,13
22537,12,13
22538,22,39
22539,31,34
22540,29,20
22541,17,11
22542,15,221
22543,137,161
22544,79,74
22545,33,41
22546,16,27
22547,11,29
22548,15,20
22549,12,24
22550,11,21
22551,13,19
22552,12,20
22553,13,15
22554,12,9
22555,10,9
22556,11,15
22557,13,11
22558,12,10
22559,12,11
22560,16,164
22561,130,164
22562,103,156
22563,85,164
22564,103,138
22565,87,72
22566,40,29
22567,18,24
22568,20,24
22569,19,27
22570,21,29
22571,16,22
22572,12,19
22573,11,18
22574,12,19
22575,12,17
22576,13,14
22577,15,13
22578,17,11
22579,22,14
22580,17,11
22581,20,15
22582,19,17
22583,20,10
22584,15,173
22585,132,172
22586,109,149
22587,73,141
22588,76,81
22589,36,29
22590,13,29
22591,15,24
22592,16,21
22593,16,26
22594,18,14
22595,16,29
22596,17,16
22597,11,29
22598,14,23
22599,12,14
22600,11,16
22601,13,14
22602,13,11
22603,14,14
22604,13,18
22605,18,19
22606,18,20
22607,20,18
22608,15,156
22609,113,152
22610,96,161
22611,90,166
22612,85,164
22613,70,59
22614,10,23
22615,9,21
22616,9,20
22617,8,21
22618,9,23
22619,14,18
22620,10,18
22621,9,15
22622,9,13
22623,9,15
22624,9,11
22625,10,13
22626,15,21
22627,15,20
22628,25,24
22629,27,19
22630,25,21
22631,20,18
22632,18,137
22633,81,138
22634,67,133
22635,64,138
22636,59,98
22637,28,26
22638,9,11
22639,8,9
22640,7,4
22641,6,11
22642,7,11
22643,6,5
22644,6,9
22645,6,9
22646,6,10
22647,7,5
22648,7,5
22649,8,10
22650,10,15
22651,14,20
22652,17,19
22653,19,17
22654,15,17
22655,17,19
22656,20,154
22657,108,148
22658,71,148
22659,76,166
22660,87,158
22661,79,120
22662,52,75
22663,31,53
22664,29,47
22665,27,32
22666,17,20
22667,13,10
22668,11,17
22669,9,11
22670,9,17
22671,10,15
22672,11,11
22673,13,13
22674,15,11
22675,17,13
22676,19,13
22677,23,15
22678,21,17
22679,20,15
22680,20,152
22681,105,155
22682,84,152
22683,84,144
22684,67,124
22685,62,114
22686,56,92
22687,44,18
22688,10,14
22689,11,11
22690,11,114
22691,25,5
22692,8,7
22693,7,7
22694,8,13
22695,9,5
22696,9,9
22697,9,5
22698,9,11
22699,13,14
22700,19,16
22701,15,14
22702,16,11
22703,16,10
22704,17,158
22705,115,147
22706,93,143
22707,77,152
22708,92,116
22709,68,60
22710,27,27
22711,17,22
22712,19,21
22713,19,22
22714,18,21
22715,16,11
22716,12,19
22717,11,15
22718,11,15
22719,13,9
22720,15,11
22721,18,7
22722,17,13
22723,18,11
22724,17,13
22725,17,9
22726,22,19
22727,19,18
22728,18,166
22729,111,156
22730,83,163
22731,87,154
22732,75,105
22733,40,20
22734,9,21
22735,10,23
22736,13,23
22737,14,24
22738,15,18
22739,13,18
22740,12,22
22741,12,14
22742,10,11
22743,9,13
22744,9,11
22745,11,13
22746,19,11
22747,20,14
22748,15,14
22749,16,10
22750,17,17
22751,16,9
22752,14,164
22753,103,152
22754,79,159
22755,85,142
22756,72,116
22757,61,43
22758,18,27
22759,13,24
22760,14,24
22761,14,13
22762,13,19
22763,13,27
22764,14,23
22765,12,18
22766,11,15
22767,10,9
22768,10,16
22769,12,19
22770,13,11
22771,14,13
22772,14,9
22773,16,16
22774,19,11
22775,17,9
22776,14,11
22777,11,16
22778,11,19
22779,12,16
22780,9,14
22781,8,13
22782,10,16
22783,17,21
22784,15,19
22785,20,19
22786,13,13
22787,10,14
22788,8,7
22789,9,9
22790,9,17
22791,9,19
22792,11,16
22793,13,3
22794,55,49
22795,38,109
22796,54,107
22797,50,105
22798,48,124
22799,46,17
22800,12,19
22801,13,20
22802,12,35
22803,23,29
22804,9,22
22805,11,15
22806,11,21
22807,12,17
22808,14,23
22809,13,23
22810,9,14
22811,10,16
22812,9,20
22813,9,15
22814,10,18
22815,10,17
22816,11,15
22817,15,23
22818,30,75
22819,47,84
22820,47,97
22821,45,109
22822,43,119
22823,45,13
22824,7,18
22825,10,22
22826,13,24
22827,14,23
22828,13,19
22829,11,13
22830,8,18
22831,9,14
22832,7,10
22833,7,24
22834,9,11
22835,6,16
22836,8,14
22837,7,19
22838,20,20
22839,10,19
22840,11,18
22841,17,24
22842,21,44
22843,26,54
22844,34,59
22845,37,113
22846,56,84
22847,39,11
22848,8,10
22849,8,9
22850,8,15
22851,10,16
22852,9,13
22853,9,19
22854,15,23
22855,19,22
22856,23,22
22857,18,14
22858,13,13
22859,12,11
22860,11,14
22861,11,16
22862,12,17
22863,15,16
22864,19,20
22865,24,56
22866,42,90
22867,54,152
22868,80,120
22869,67,124
22870,59,148
22871,66,11
22872,8,9
22873,7,11
22874,8,20
22875,10,15
22876,9,14
22877,9,14
22878,16,24
22879,17,27
22880,23,19
22881,17,19
22882,10,13
22883,9,9
22884,9,17
22885,9,16
22886,10,8
22887,12,13
22888,14,27
22889,23,65
22890,45,81
22891,47,127
22892,66,113
22893,58,122
22894,55,130
22895,55,19
22896,12,18
22897,14,18
22898,16,17
22899,15,20
22900,16,11
22901,6,20
22902,18,26
22903,23,21
22904,20,16
22905,11,3
22906,9,17
22907,12,14
22908,12,16
22909,14,18
22910,26,74
22911,50,87
22912,49,109
22913,58,140
22914,64,143
22915,58,147
22916,63,164
22917,63,15
22918,9,15
22919,11,15
22920,11,17
22921,11,14
22922,9,16
22923,9,11
22924,10,11
22925,10,15
22926,13,22
22927,19,13
22928,14,17
22929,13,15
22930,12,11
22931,10,11
22932,10,15
22933,13,14
22934,15,14
22935,21,26
22936,32,44
22937,44,58
22938,35,41
22939,32,37
22940,32,39
22941,30,9
22942,12,14
22943,12,14
22944,12,17
22945,12,14
22946,10,11
22947,10,11
22948,12,21
22949,20,18
22950,19,16
22951,18,16
22952,13,13
22953,11,13
22954,10,19
22955,10,10
22956,12,11
22957,15,13
22958,18,15
22959,24,37
22960,38,73
22961,47,148
22962,76,110
22963,62,120
22964,59,138
22965,63,10
22966,9,9
22967,9,11
22968,10,5
22969,8,7
22970,9,10
22971,8,8
22972,9,8
22973,10,10
22974,12,8
22975,15,15
22976,18,19
22977,13,19
22978,13,18
22979,12,14
22980,13,14
22981,14,14
22982,18,18
22983,28,22
22984,37,44
22985,49,67
22986,68,84
22987,71,129
22988,66,108
22989,58,11
22990,9,10
22991,10,16
22992,10,16
22993,9,15
22994,11,11
22995,10,11
22996,14,17
22997,22,26
22998,27,22
22999,25,16
23000,13,17
23001,12,13
23002,11,16
23003,10,11
23004,14,14
23005,15,15
23006,17,15
23007,26,49
23008,41,97
23009,71,138
23010,67,114
23011,64,131
23012,67,148
23013,64,9
23014,9,23
23015,11,18
23016,14,21
23017,14,17
23018,14,14
23019,12,19
23020,20,26
23021,30,24
23022,17,18
23023,11,10
23024,8,16
23025,8,10
23026,8,17
23027,13,3
23028,48,27
23029,37,74
23030,51,75
23031,55,122
23032,56,112
23033,53,117
23034,51,136
23035,56,8
23036,8,5
23037,7,14
23038,9,10
23039,9,9
23040,9,11
23041,9,10
23042,10,18
23043,14,17
23044,18,14
23045,15,15
23046,11,13
23047,10,13
23048,9,13
23049,8,19
23050,10,17
23051,11,17
23052,13,22
23053,23,68
23054,39,114
23055,59,148
23056,66,122
23057,58,131
23058,52,149
23059,55,137
23060,58,143
23061,68,140
23062,66,155
23063,75,172
23064,81,175
23065,81,154
23066,87,120
23067,74,114
23068,60,84
23069,28,35
23070,12,11
23071,11,11
23072,9,9
23073,9,10
23074,9,8
23075,9,11
23076,9,8
23077,10,7
23078,11,8
23079,14,8
23080,13,5
23081,11,8
23082,12,8
23083,14,93
23084,51,84
23085,32,79
23086,40,80
23087,28,77
23088,20,79
23089,34,71
23090,31,68
23091,35,47
23092,32,37
23093,23,21
23094,14,5
23095,10,11
23096,10,14
23097,11,20
23098,11,7
23099,12,5
23100,12,14
23101,15,8
23102,11,8
23103,12,7
23104,12,11
23105,13,13
23106,16,22
23107,14,81
23108,44,80
23109,38,92
23110,44,85
23111,35,84
23112,33,89
23113,35,88
23114,31,56
23115,32,41
23116,28,35
23117,20,24
23118,10,16
23119,10,17
23120,11,11
23121,10,11
23122,11,11
23123,11,17
23124,10,11
23125,8,7
23126,8,5
23127,8,5
23128,8,7
23129,9,9
23130,11,9
23131,12,152
23132,80,158
23133,84,166
23134,90,185
23135,99,184
23136,80,187
23137,81,179
23138,92,159
23139,87,146
23140,95,87
23141,31,35
23142,16,11
23143,13,14
23144,13,10
23145,9,13
23146,12,11
23147,12,9
23148,13,9
23149,14,11
23150,16,14
23151,15,14
23152,16,13
23153,14,11
23154,14,7
23155,16,154
23156,77,152
23157,80,158
23158,73,170
23159,90,183
23160,82,181
23161,76,151
23162,73,143
23163,73,124
23164,69,73
23165,24,51
23166,17,14
23167,9,8
23168,12,14
23169,8,16
23170,9,9
23171,8,14
23172,11,4
23173,11,10
23174,13,10
23175,12,15
23176,17,8
23177,32,5
23178,10,15
23179,13,173
23180,79,181
23181,82,179
23182,91,178
23183,89,154
23184,71,152
23185,62,74
23186,23,73
23187,54,129
23188,86,127
23189,72,93
23190,35,31
23191,10,7
23192,7,5
23193,8,9
23194,7,9
23195,9,9
23196,9,11
23197,11,10
23198,11,5
23199,12,5
23200,12,9
23201,11,14
23202,16,14
23203,19,49
23204,45,56
23205,46,84
23206,48,103
23207,65,88
23208,46,80
23209,24,75
23210,36,87
23211,45,90
23212,49,130
23213,90,142
23214,94,112
23215,57,54
23216,17,33
23217,13,20
23218,13,9
23219,9,8
23220,9,11
23221,10,11
23222,18,13
23223,10,8
23224,10,5
23225,11,5
23226,12,5
23227,13,136
23228,74,148
23229,78,156
23230,82,172
23231,88,167
23232,76,173
23233,80,170
23234,87,155
23235,83,131
23236,78,99
23237,38,35
23238,14,16
23239,13,13
23240,12,4
23241,9,14
23242,12,14
23243,13,9
23244,12,5
23245,11,4
23246,12,4
23247,14,117
23248,84,130
23249,82,142
23250,93,156
23251,99,154
23252,87,154
23253,78,146
23254,75,146
23255,78,158
23256,93,136
23257,69,126
23258,65,119
23259,51,68
23260,21,41
23261,14,16
23262,7,7
23263,7,5
23264,11,11
23265,11,14
23266,13,14
23267,16,11
23268,12,10
23269,10,8
23270,11,9
23271,12,146
23272,83,151
23273,91,166
23274,100,167
23275,92,167
23276,93,178
23277,85,166
23278,91,155
23279,100,127
23280,76,92
23281,34,35
23282,21,11
23283,15,8
23284,15,13
23285,12,8
23286,7,10
23287,10,5
23288,13,16
23289,13,8
23290,12,11
23291,16,7
23292,15,149
23293,70,164
23294,76,161
23295,84,163
23296,84,177
23297,95,164
23298,80,127
23299,68,122
23300,70,101
23301,73,88
23302,33,41
23303,15,15
23304,8,10
23305,7,8
23306,7,9
23307,9,9
23308,9,11
23309,10,8
23310,9,8
23311,11,5
23312,11,10
23313,15,9
23314,12,13
23315,16,14
23316,21,166
23317,70,172
23318,78,179
23319,88,192
23320,94,181
23321,76,185
23322,80,173
23323,78,167
23324,77,140
23325,67,87
23326,26,40
23327,16,11
23328,12,15
23329,7,13
23330,10,8
23331,9,9
23332,9,10
23333,9,13
23334,11,13
23335,11,14
23336,12,5
23337,12,5
23338,13,11
23339,9,13
23340,13,13
23341,11,11
23342,9,8
23343,8,9
23344,8,8
23345,9,11
23346,11,11
23347,15,13
23348,10,8
23349,8,10
23350,10,20
23351,22,35
23352,23,50
23353,31,59
23354,32,63
23355,34,77
23356,39,63
23357,41,81
23358,48,116
23359,64,146
23360,80,221
23361,98,254
23362,102,8
23363,6,8
23364,7,5
23365,7,5
23366,7,5
23367,7,8
23368,7,13
23369,8,16
23370,8,13
23371,9,18
23372,11,19
23373,11,34
23374,25,37
23375,26,21
23376,18,24
23377,13,35
23378,17,45
23379,15,56
23380,18,65
23381,22,80
23382,42,91
23383,50,68
23384,37,73
23385,34,68
23386,33,19
23387,9,14
23388,7,9
23389,6,10
23390,7,11
23391,7,11
23392,7,11
23393,8,11
23394,7,11
23395,8,11
23396,9,11
23397,10,14
23398,14,24
23399,27,34
23400,22,27
23401,18,24
23402,18,40
23403,27,51
23404,37,71
23405,28,71
23406,36,80
23407,57,73
23408,33,75
23409,37,64
23410,30,13
23411,9,16
23412,12,17
23413,13,11
23414,11,8
23415,11,10
23416,10,8
23417,10,15
23418,12,18
23419,13,20
23420,14,32
23421,13,15
23422,13,27
23423,24,45
23424,28,61
23425,41,54
23426,39,3
23427,19,3
23428,17,60
23429,64,178
23430,109,212
23431,125,254
23432,160,399
23433,219,13
23434,7,10
23435,9,16
23436,11,15
23437,12,9
23438,10,4
23439,10,10
23440,9,8
23441,11,15
23442,13,11
23443,14,22
23444,13,35
23445,28,53
23446,30,59
23447,33,59
23448,37,63
23449,40,63
23450,36,66
23451,43,93
23452,57,133
23453,73,172
23454,95,267
23455,125,326
23456,156,17
23457,9,9
23458,8,5
23459,7,5
23460,8,5
23461,10,11
23462,16,15
23463,17,13
23464,22,14
23465,24,19
23466,20,15
23467,23,26
23468,29,63
23469,35,61
23470,31,59
23471,35,59
23472,37,77
23473,48,80
23474,43,79
23475,50,79
23476,49,101
23477,61,103
23478,58,120
23479,68,7
23480,9,24
23481,15,14
23482,10,15
23483,11,13
23484,10,13
23485,9,13
23486,12,11
23487,10,18
23488,14,19
23489,17,15
23490,14,11
23491,11,16
23492,11,13
23493,12,11
23494,15,22
23495,20,27
23496,25,29
23497,31,45
23498,45,64
23499,57,68
23500,50,61
23501,41,59
23502,38,51
23503,34,9
23504,10,11
23505,13,10
23506,13,7
23507,11,11
23508,11,11
23509,11,8
23510,12,8
23511,10,11
23512,14,11
23513,17,8
23514,12,11
23515,12,24
23516,24,51
23517,34,58
23518,45,54
23519,42,58
23520,42,82
23521,69,159
23522,105,221
23523,124,272
23524,164,420
23525,215,19
23526,8,9
23527,6,9
23528,7,10
23529,8,11
23530,11,11
23531,7,11
23532,8,11
23533,9,11
23534,10,11
23535,10,11
23536,10,11
23537,16,24
23538,16,15
23539,17,27
23540,45,26
23541,23,44
23542,41,51
23543,33,59
23544,57,71
23545,30,75
23546,74,85
23547,69,119
23548,83,191
23549,105,11
23550,8,14
23551,12,14
23552,12,11
23553,10,11
23554,10,8
23555,10,5
23556,10,10
23557,11,11
23558,15,18
23559,16,11
23560,13,17
23561,14,26
23562,23,50
23563,20,59
23564,34,54
23565,31,54
23566,32,53
23567,31,54
23568,33,77
23569,43,164
23570,77,204
23571,87,297
23572,123,376
23573,145,15
23574,10,18
23575,13,16
23576,13,13
23577,14,14
23578,11,11
23579,11,13
23580,10,14
23581,13,14
23582,23,19
23583,15,16
23584,16,18
23585,22,34
23586,25,51
23587,35,54
23588,34,54
23589,39,63
23590,40,66
23591,35,66
23592,45,84
23593,53,101
23594,57,140
23595,76,202
23596,101,11
23597,7,9
23598,9,17
23599,10,17
23600,11,13
23601,9,10
23602,9,3
23603,10,11
23604,9,5
23605,12,11
23606,11,11
23607,14,18
23608,20,34
23609,29,58
23610,37,67
23611,37,59
23612,36,60
23613,37,50
23614,35,71
23615,48,101
23616,65,183
23617,99,227
23618,111,288
23619,150,383
23620,187,333
23621,196,408
23622,219,371
23623,188,256
23624,143,151
23625,89,138
23626,71,156
23627,76,110
23628,57,103
23629,45,71
23630,28,60
23631,30,75
23632,43,92
23633,54,103
23634,58,103
23635,64,108
23636,74,154
23637,121,166
23638,104,226
23639,162,353
23640,194,345
23641,182,315
23642,178,298
23643,180,311
23644,181,75
23645,26,59
23646,20,54
23647,23,54
23648,23,61
23649,25,79
23650,49,91
23651,56,68
23652,39,88
23653,61,101
23654,64,116
23655,90,136
23656,99,148
23657,102,149
23658,112,154
23659,112,138
23660,88,120
23661,84,109
23662,73,117
23663,83,142
23664,92,156
23665,99,149
23666,86,143
23667,83,127
23668,70,72
23669,32,61
23670,27,65
23671,31,50
23672,27,45
23673,27,47
23674,29,50
23675,29,71
23676,60,63
23677,39,65
23678,43,99
